,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
262,1399913885767921665,Wed Jun 02 02:20:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres penerima kak,penerima kak,in,0,0,Belasalsbila,,,sicepat_ekspres,Indonesia,
263,1399913881535860738,Wed Jun 02 02:20:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres tidakk kak nanti mungkin saya tanya2 lagi kalau msh kurang paham terimakasih,tidakk kak mungkin paham terimakasih,in,0,0,imdesiiii,,,sicepat_ekspres,zonanct,
264,1399913664522555395,Wed Jun 02 02:20:01 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@imdesiiii 002542131335 baik kak, apakah ada hal yang dapat kami bantu kembali kak? Terimakasih ^",kak bantu kak terimakasih,in,0,0,sicepat_ekspres,,,imdesiiii,Indonesia,
265,1399913215845232641,Wed Jun 02 02:18:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sicepat cepet bgt?! padahal baru dikirim semalem skrg udah otw ke rumah😍,"sicepat cepat banget dikirim semalem on the way, sedang di jalan rumah",in,0,0,jwzeus__,,,,dorm lt.10,
266,1399913141543129091,Wed Jun 02 02:17:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres baik kakk terimakasih,kakk terimakasih,in,0,0,imdesiiii,,,sicepat_ekspres,zonanct,
267,1399913068071571457,Wed Jun 02 02:17:39 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@gatauni123 Baik kak mohon dibantu infokan  wilayah/ kecamatan di tangerang nya ya kak, agar kami bisa bantu carikan gerai terdekatnya ya kak. terima kasih ^",kak mohon dibantu infokan wilayah kecamatan tangerang nya kak bantu carikan gerai terdekatnya kak terima kasih,in,0,0,sicepat_ekspres,,,gatauni123,Indonesia,
268,1399913006566313992,Wed Jun 02 02:17:24 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@imdesiiii 002542131335 Pagi Kak dengan saya Rikki, kami cek saat ini masih dalam estimasi pick up, mohon kesediaanya Kakak bisa menunggu prosesnya dalam 1x24 jam sejak kakak melakukan pick up ya. Semoga paketnya bisa segera dipick up. terima kasih ^",pagi kak rikki cek dalam estimasi pick up mohon kesediaanya kakak menunggu prosesnya dalam x jam kakak melakukan pick up semoga paketnya dipick up terima kasih,in,0,0,sicepat_ekspres,,,imdesiiii,Indonesia,
269,1399912982302187524,Wed Jun 02 02:17:18 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Belasalsbila 002541820203 Hai Kak, selamat pagi dengan saya Devi, boleh di informasikan kakak dari pihak pengirim atau penerima kak? Terima kasih ^",hai kak selamat pagi devi informasikan kakak pengirim penerima kak terima kasih,in,0,0,sicepat_ekspres,,,Belasalsbila,Indonesia,
270,1399912311666606081,Wed Jun 02 02:14:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@sicepat_ekspres min, aku seller shopee, mau kirim paket sicepat halu, bisa drop di counter sicepat mana aja kan? aku lokasi tangerang",min seller shopee kirim paket sicepat halu drop counter sicepat kan lokasi tangerang,in,0,0,gatauni123,,,sicepat_ekspres,,
271,1399912095949352962,Wed Jun 02 02:13:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres pagi admin mau tanya biasanya sicepat pick up kerumah kapan ya? soalnya kmrn belum diambil kerumah. sy baru pertama kali pake pickup jd rada bingung. ini resinya 002542131335 mohon dibantu,pagi admin sicepat pick up kerumah diambil kerumah pakai pickup rada bingung resinya mohon dibantu,in,0,0,imdesiiii,,,sicepat_ekspres,zonanct,
272,1399911931163541505,Wed Jun 02 02:13:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kamiwnah Kenapa tidak sicepat saja daripada ninja? Atau AntarAja?,tidak sicepat ninja antaraja,in,1,0,goyounjung__,,,kamiwnah,SELECTIVE,
273,1399911873877708802,Wed Jun 02 02:12:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres hallo, Paket gagal di pick up : not enough time, maksudnya gimana ya?
No resi 002541820203",hallo paket gagal pick up not enough time maksudnya resi,in,0,0,Belasalsbila,,,sicepat_ekspres,Indonesia,
274,1399909622929002496,Wed Jun 02 02:03:57 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@MeisyaTrinita5 002706012151 Hai ka, mohon maaf sebelumnya perihal paket tersebut sudah dilakukan pengantaran namun terjadi kendala diinternal kami untuk selanjutnya mohon berkenan untuk menunggu informasi selanjutnya ya ka. terima kasih ^Agent",hai kakak mohon maaf perihal paket pengantaran kendala diinternal mohon berkenan menunggu informasi kakak terima kasih agent,in,0,0,sicepat_ekspres,,,MeisyaTrinita5,Indonesia,
275,1399909114449338369,Wed Jun 02 02:01:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@UNSfess_ sicepat halu sih seringnya nder, beneran cepet bgt curiga nganternya pake buroq",sicepat halu sih nder beneran cepat banget curiga nganternya pakai buroq,in,0,0,drinkwuater,,,UNSfess_,Indonesia,
276,1399908753718222851,Wed Jun 02 02:00:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres maaf kenapa ya paketan resi 002706012151 gak dikirim kirim dan malah dibalikin lagi ke smi??,maaf paketan resi tidak dikirim kirim dibalikin smi,in,0,0,MeisyaTrinita5,,,sicepat_ekspres,Indonesia,
277,1399905469540438020,Wed Jun 02 01:47:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wow sicepat kok keren, dari senin siang aku order barang trus sorenya udah diminta pickup tp sampe kemaren sore itu blm diambil2 trus lgsg komplain dan cepet ditindaklanjuti dong trs tadi barusan ditelp lg otw ke rumahku wow super cepat hebat ni keren penanganannya","wow sicepat keren siang order barang sorenya pickup sore diambil komplain cepat ditindaklanjuti barusan ditelp on the way, sedang di jalan rumahku wow super cepat hebat keren penanganannya",in,0,0,heladira,,,,Mi Casa Su Casa,
278,1399905058968403970,Wed Jun 02 01:45:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres cek dm lur,cek dm lur,in,0,0,mariedarlamm,,,sicepat_ekspres,,
279,1399904707707949058,Wed Jun 02 01:44:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ini bener2 kalo paket gue dari jelambar nyampe sebelum jam 5 sore keren banget deh sicepat,benar paket jelambar nyampe jam sore keren banget deh sicepat,in,0,0,rububmaya,,,,"your head, rent-free",
280,1399904132803223553,Wed Jun 02 01:42:08 +0000 2021,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","@Rofi0293 -- 2. Pelajari Syarat Aktivasi. Pastikan Kakak sudah melakukan pinpoint lokasi toko. Jika syarat tersebut sudah terpenuhi (tanda centang akan berwarna hijau). Kamu bisa klik ‘Aktifkan Bebas Ongkir’. Setelah aktivasi fitur Bebas Ongkir, kurir SiCepat, Anteraja, --",pelajari syarat aktivasi pastikan kakak melakukan pinpoint lokasi toko syarat terpenuhi tanda centang berwarna hijau klik aktifkan bebas ongkos kirim aktivasi fitur bebas ongkos kirim kurir sicepat anteraja,in,0,0,TokopediaCare,,,Rofi0293,Indonesia,
281,1399903862937382913,Wed Jun 02 01:41:04 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@lovocholate 002705545142 Hallo kaka dengan saya Nabil, mohon maaf atas ketidaknyamanannya saat ini masih dalam proses pengiriman ya kak. Mohon berkenan menunggu dan pastikan no telp selalu aktif ya kak. Terima kasih ^Agent",hallo kakak nabil mohon maaf ketidaknyamanannya dalam proses pengiriman kak mohon berkenan menunggu pastikan telepon aktif kak terima kasih agent,in,0,0,sicepat_ekspres,,,lovocholate,Indonesia,
282,1399903724076625920,Wed Jun 02 01:40:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres Cek DM min,cek dm min,in,0,0,Aiu_Ratna_,,,sicepat_ekspres,"Pekalongan, Jawa Tengah",
283,1399903103915225089,Wed Jun 02 01:38:03 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Aiu_Ratna_ Hai Kak dengan saya Rikki, perihal kendalanya bisa diinfokan nomor resi pengirimannya melalui DM kami Kak, terima kasih ^",hai kak rikki perihal kendalanya diinfokan nomor resi pengirimannya dm kak terima kasih,in,0,0,sicepat_ekspres,,,Aiu_Ratna_,Indonesia,
284,1399902644538273793,Wed Jun 02 01:36:14 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@sicepat_ekspres pagi, mau tanya untuk paket dgn no resi 002705545142 sudah sampai di sortation kota saya dr tgl 31 mei, hari ini masih blm proses pengantaran bagaimana ya? Malah paket setelahnya (no resi 002706569747) hari ini sudah di kurir untuk pengantaran",pagi paket resi sortation kota dr tanggal mei proses pengantaran paket setelahnya resi kurir pengantaran,in,0,0,lovocholate,,,sicepat_ekspres,✨💙sapphire blue world💙✨,
285,1399902085672411138,Wed Jun 02 01:34:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres kalo gini gimana min? Kemarin sudah sampai di pekalongan tapi tiba2 keluar dari Jakarta lagi https://t.co/6Z4M0OjfAL,gini min pekalongan keluar jakarta,in,0,0,Aiu_Ratna_,False,,sicepat_ekspres,"Pekalongan, Jawa Tengah",
286,1399894905166520336,Wed Jun 02 01:05:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres sudah saya DM,dm,in,0,0,djuinda,,,sicepat_ekspres,Indonesia,
287,1399894859469627399,Wed Jun 02 01:05:17 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@prasetyama 002706945223 Hi kak, selamat pagi dengan saya Deninta CS SiCepat Ekspres. Baik kakak, mohon maaf atas ketidaknyamanan dapat diinfokan kembali untuk alamat lengkap tujuan paket dan nomor telfon yang bisa dihubungi melalui DM kami ya ka. Terima kasih ^AG48",hai kak selamat pagi deninta cs sicepat ekspres kakak mohon maaf ketidaknyamanan diinfokan alamat lengkap tujuan paket nomor telfon dihubungi dm kakak terima kasih ag,in,0,0,sicepat_ekspres,,,prasetyama,Indonesia,
288,1399893896327360512,Wed Jun 02 01:01:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres min nomer resi ini 002706945223 statusnya delivered, padahal saya belom merasa nerima",min nomer resi statusnya delivered nerima,in,0,0,prasetyama,,,sicepat_ekspres,,
289,1399893394306977794,Wed Jun 02 00:59:28 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@djuinda 002705821346 Baik ka, terima kasih atas infonya ya. Untuk mempermudah proses pengiriman mohon informasikan data-data berikut melalui DM kami ya ka:
Alamat lengkap penerima :
Nama jelas penerima :
Nomor telepon penerima :
Terima kasih ^",kakak terima kasih infonya mempermudah proses pengiriman mohon informasikan data data dm kaalamat lengkap penerima nama penerima nomor telepon penerima terima kasih,in,0,0,sicepat_ekspres,,,djuinda,Indonesia,
290,1399893291030646787,Wed Jun 02 00:59:03 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>",@mn_fkri 002706757407 hi kak dengan saya rini setelah kami bnatu cek paket kaka Paket keluar dari Semarang [Semarang Sortation] mohon di tunggu ya kak proses pengirimannya terima kasih ^,hai kak rini bnatu cek paket kakak paket keluar semarang semarang sortation mohon tunggu kak proses pengirimannya terima kasih,in,0,0,sicepat_ekspres,,,mn_fkri,Indonesia,
291,1399892367960788992,Wed Jun 02 00:55:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres saya pihak penerima atas nama Nadia,penerima nama nadia,in,0,0,djuinda,,,sicepat_ekspres,Indonesia,
292,1399892278571716608,Wed Jun 02 00:55:02 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@djuinda  002705821346  Hi kak, sicepat ekspres dengan saya yogi, mohon maaf sebelumnya kaka dari pihak penerima atau pengirim dan dengan nama siapa? Terima kasih ^",hai kak sicepat ekspres yogi mohon maaf kakak penerima pengirim nama terima kasih,in,0,0,sicepat_ekspres,,,djuinda,Indonesia,
293,1399891757022646277,Wed Jun 02 00:52:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LAH??? malah keluar Semarang???
🤣

002706757407
@sicepat_ekspres https://t.co/eRpKGgX8sB",keluar semarang,in,0,0,mn_fkri,False,,sicepat_ekspres,,
294,1399891123242291203,Wed Jun 02 00:50:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fullstarl1ght Yg jual album temen ku sendiri binn, dia sampe bantu nanya ke sicepat disono.. Dia juga ikutan pusing :""))",jual album teman ku binn bantu sicepat di sana ikutan pusing,in,0,0,markque99,,,fullstarl1ght,no war❌,
295,1399889492052353024,Wed Jun 02 00:43:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sumpah takut bgt ini bajunya blum sampe sdgkan minggu depan aku yg tampil, fck bgt mending pake sicepat:) bulol ah knp bisa"" nya pke jnt kalo lama gini:)",sumpah takut banget bajunya sdgkan fck banget lebih baik pakai sicepat bulol ah nya pke jnt gini,in,0,0,najaeminpunya,,,,indonesia,
296,1399888931382972420,Wed Jun 02 00:41:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres 002705821346 udah 6 hariiiiii ????? kemana ini pakettt ???,hariiiiii pakettt,in,0,0,djuinda,,,sicepat_ekspres,Indonesia,
297,1399888513076629504,Wed Jun 02 00:40:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Cek DM dong min,cek dm min,in,0,0,luffyms_,,,sicepat_ekspres,Kota Hujan  ☂,
298,1399888505820508162,Wed Jun 02 00:40:03 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@al_gp 002540893050 Hallo kak dengan saya agustin, mohon maaf atas ketidak nyamanannya perihal paket kaka yang saat ini masih belum sampai. dimana saat ini paket kaka masih dalam estimasi pengiriman ya kak dengan waktu pengirima 4-6 hari kerja . Terima kasih ^",hallo kak agustin mohon maaf ketidak nyamanannya perihal paket kakak paket kakak dalam estimasi pengiriman kak pengirima kerja terima kasih,in,0,0,sicepat_ekspres,,,al_gp,Indonesia,
299,1399888385703960578,Wed Jun 02 00:39:34 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Zesh0_1 002707240642 Hi kak, selamat pagi dengan saya Deninta CS SiCepat Ekspres.  Baik kakak, setelah kami lakukan pengecekan untuk saat ini masih dalam proses antrian pickup ya ka mohon berkenan untuk menunggu proses update annya 1x24 jam ya ka Terima kasih ^AG48",hai kak selamat pagi deninta cs sicepat ekspres kakak lakukan pengecekan dalam proses antrian pickup kakak mohon berkenan menunggu proses update annya x jam kakak terima kasih ag,in,0,0,sicepat_ekspres,,,Zesh0_1,Indonesia,
